Date,Predicted,Actual
06/08/2014 00:00:00,46.4019679242457,42.740002
07/08/2014 00:00:00,46.4399592172487,42.84
08/08/2014 00:00:00,46.4778481860291,43.23
11/08/2014 00:00:00,46.5156351061831,43.259998
12/08/2014 00:00:00,46.5533202525642,43.040001
13/08/2014 00:00:00,46.5909038992859,43.68
14/08/2014 00:00:00,46.6283863197233,44.080002
15/08/2014 00:00:00,46.6657677865151,44.580002
18/08/2014 00:00:00,46.7030485715659,44.939999
19/08/2014 00:00:00,46.7402289460478,44.970001
20/08/2014 00:00:00,46.7773091804027,45.34
21/08/2014 00:00:00,46.8142895443438,44.84
22/08/2014 00:00:00,46.8511703068582,45.349998
25/08/2014 00:00:00,46.8879517362084,45.400002
26/08/2014 00:00:00,46.9246340999342,45.310001
27/08/2014 00:00:00,46.9612176648552,44.900002
28/08/2014 00:00:00,46.9977026970719,44.75
29/08/2014 00:00:00,47.0340894619685,45.09
02/09/2014 00:00:00,47.0703782242142,45.43
03/09/2014 00:00:00,47.1065692477654,44.529999
04/09/2014 00:00:00,47.1426627958676,44.740002
05/09/2014 00:00:00,47.1786591310571,45.110001
08/09/2014 00:00:00,47.2145585151635,46.02
09/09/2014 00:00:00,47.2503612093108,46.470001
10/09/2014 00:00:00,47.2860674739199,46.82
11/09/2014 00:00:00,47.3216775687102,46.740002
12/09/2014 00:00:00,47.3571917527017,46.91
15/09/2014 00:00:00,47.3926102842166,46.540001
16/09/2014 00:00:00,47.4279334208815,46.389999
17/09/2014 00:00:00,47.463161419629,46.259998
18/09/2014 00:00:00,47.4982945366999,46.59
19/09/2014 00:00:00,47.5333330276445,46.810001
22/09/2014 00:00:00,47.5682771473251,47.299999
23/09/2014 00:00:00,47.6031271499175,46.849998
24/09/2014 00:00:00,47.6378832889128,46.630001
25/09/2014 00:00:00,47.6725458171196,46.880001
26/09/2014 00:00:00,47.7071149866652,45.93
29/09/2014 00:00:00,47.7415910489983,45.98
30/09/2014 00:00:00,47.77597425489,46.369999
01/10/2014 00:00:00,47.8102648544361,46.27
02/10/2014 00:00:00,47.8444630970588,45.830002
03/10/2014 00:00:00,47.8785692315087,45.98
06/10/2014 00:00:00,47.912583505866,46.119999
07/10/2014 00:00:00,47.9465061675432,45.860001
08/10/2014 00:00:00,47.980337463286,45.48
09/10/2014 00:00:00,48.014077639176,46.5
10/10/2014 00:00:00,48.0477269406315,45.599998
13/10/2014 00:00:00,48.0812856124102,43.82
14/10/2014 00:00:00,48.1147538986104,43.869999
15/10/2014 00:00:00,48.148132042673,43
16/10/2014 00:00:00,48.1814202873831,42.529999
17/10/2014 00:00:00,48.2146188748722,43.200001
20/10/2014 00:00:00,48.2477280466193,43.060001
21/10/2014 00:00:00,48.2807480434532,44.360001
22/10/2014 00:00:00,48.3136791055541,45
23/10/2014 00:00:00,48.3465214724551,44.619999
24/10/2014 00:00:00,48.3792753830445,46.830002
27/10/2014 00:00:00,48.4119410755667,45.709999
28/10/2014 00:00:00,48.444518787625,45.860001
29/10/2014 00:00:00,48.4770087561822,46.439999
30/10/2014 00:00:00,48.5094112175632,46.32
31/10/2014 00:00:00,48.5417264074564,46.939999
03/11/2014 00:00:00,48.5739545609152,46.889999
04/11/2014 00:00:00,48.6060959123601,47.299999
05/11/2014 00:00:00,48.6381506955802,47.799999
06/11/2014 00:00:00,48.6701191437348,47.860001
07/11/2014 00:00:00,48.7020014893553,48.919998
10/11/2014 00:00:00,48.7337979643468,48.650002
11/11/2014 00:00:00,48.7655087999899,48.849998
12/11/2014 00:00:00,48.797134226942,48.560001
13/11/2014 00:00:00,48.8286744752396,48.810001
14/11/2014 00:00:00,48.8601297742994,49.740002
17/11/2014 00:00:00,48.8915003529203,49.41
18/11/2014 00:00:00,48.922786439285,49.130001
19/11/2014 00:00:00,48.9539882609613,48.66
20/11/2014 00:00:00,48.9851060449046,48
21/11/2014 00:00:00,49.0161400174585,49.02
24/11/2014 00:00:00,49.0470904043575,47.990002
25/11/2014 00:00:00,49.0779574307276,47.66
26/11/2014 00:00:00,49.1087413210889,47.490002
28/11/2014 00:00:00,49.1394422993565,47.950001
01/12/2014 00:00:00,49.1700605888424,47.880001
02/12/2014 00:00:00,49.2005964122574,48.84
03/12/2014 00:00:00,49.2310499917123,48.439999
04/12/2014 00:00:00,49.2614215487195,48.389999
05/12/2014 00:00:00,49.2917113041952,48.82
08/12/2014 00:00:00,49.3219194784602,48.259998
09/12/2014 00:00:00,49.3520462912421,47.110001
10/12/2014 00:00:00,49.3820919616767,47.580002
11/12/2014 00:00:00,49.4120567083094,47.080002
12/12/2014 00:00:00,49.4419407490973,46.779999
15/12/2014 00:00:00,49.4717443014102,47.200001
16/12/2014 00:00:00,49.5014675820324,45.900002
17/12/2014 00:00:00,49.5311108071647,45.049999
18/12/2014 00:00:00,49.5606741924251,46.580002
19/12/2014 00:00:00,49.5901579528513,47.630001
