Date,Predicted,Actual
29/10/1974 00:00:00,29.8365891327747,13.2
30/10/1974 00:00:00,29.8365891327747,23.5
31/10/1974 00:00:00,29.8365891327747,20.3
01/11/1974 00:00:00,29.8365891327747,17.4
02/11/1974 00:00:00,29.8365891327747,14.9
03/11/1974 00:00:00,29.8365891327747,12.2
04/11/1974 00:00:00,29.8365891327747,11.4
05/11/1974 00:00:00,29.8365891327747,11.1
06/11/1974 00:00:00,29.8365891327747,10.6
07/11/1974 00:00:00,29.8365891327747,10.7
08/11/1974 00:00:00,29.8365891327747,10.5
09/11/1974 00:00:00,29.8365891327747,10.4
10/11/1974 00:00:00,29.8365891327747,10.2
11/11/1974 00:00:00,29.8365891327747,9.9
12/11/1974 00:00:00,29.8365891327747,9.8
13/11/1974 00:00:00,29.8365891327747,9.6
14/11/1974 00:00:00,29.8365891327747,12.1
15/11/1974 00:00:00,29.8365891327747,12.9
16/11/1974 00:00:00,29.8365891327747,13
17/11/1974 00:00:00,29.8365891327747,12.3
18/11/1974 00:00:00,29.8365891327747,11.5
19/11/1974 00:00:00,29.8365891327747,12.5
20/11/1974 00:00:00,29.8365891327747,13.6
21/11/1974 00:00:00,29.8365891327747,16.9
22/11/1974 00:00:00,29.8365891327747,20.2
23/11/1974 00:00:00,29.8365891327747,19.7
24/11/1974 00:00:00,29.8365891327747,16.8
25/11/1974 00:00:00,29.8365891327747,15.1
26/11/1974 00:00:00,29.8365891327747,14.1
27/11/1974 00:00:00,29.8365891327747,15.5
28/11/1974 00:00:00,29.8365891327747,18.7
29/11/1974 00:00:00,29.8365891327747,20
30/11/1974 00:00:00,29.8365891327747,19.4
01/12/1974 00:00:00,29.8365891327747,18.2
02/12/1974 00:00:00,29.8365891327747,18.4
03/12/1974 00:00:00,29.8365891327747,21.1
04/12/1974 00:00:00,29.8365891327747,23.4
05/12/1974 00:00:00,29.8365891327747,26.2
06/12/1974 00:00:00,29.8365891327747,45.3
07/12/1974 00:00:00,29.8365891327747,53
08/12/1974 00:00:00,29.8365891327747,43.3
09/12/1974 00:00:00,29.8365891327747,41.9
10/12/1974 00:00:00,29.8365891327747,43.9
11/12/1974 00:00:00,29.8365891327747,38.2
12/12/1974 00:00:00,29.8365891327747,29.4
13/12/1974 00:00:00,29.8365891327747,26.2
14/12/1974 00:00:00,29.8365891327747,23.4
15/12/1974 00:00:00,29.8365891327747,19.4
16/12/1974 00:00:00,29.8365891327747,16.5
17/12/1974 00:00:00,29.8365891327747,16.1
18/12/1974 00:00:00,29.8365891327747,15.3
19/12/1974 00:00:00,29.8365891327747,15
20/12/1974 00:00:00,29.8365891327747,15.3
21/12/1974 00:00:00,29.8365891327747,15.1
22/12/1974 00:00:00,29.8365891327747,14.7
23/12/1974 00:00:00,29.8365891327747,15.9
24/12/1974 00:00:00,29.8365891327747,16.2
25/12/1974 00:00:00,29.8365891327747,15.7
